x	y	z	xd	yd	zd	q0	q1	q2	q3	wx	wy	wz	m0x	m0y	m0z	m1x	m1y	m1z	m2x	m2y	m2z	m3x	m3y	m3z	m4x	m4y	m4z	m5x	m5y	m5z	m6x	m6y	m6z	m7x	m7y	m7z
-1.319047	-12.576993	2.769981	-3.184286	-3.896395	6.461825	-0.297083	0.049089	-0.725176	-0.619235	3.269961	-9.056728	8.813388	-0.441621	-17.894499	1.258425	1.747937	-12.319027	0.912099	-2.233711	-16.976042	4.714558	-0.044153	-11.400570	4.368232	-2.073926	-17.315603	0.258195	0.115632	-11.740131	-0.088131	-3.866015	-16.397146	3.714328	-1.676458	-10.821673	3.368002
-1.401346	-12.629276	2.907685	-3.359777	-3.939578	6.707758	-0.303857	0.109751	-0.697671	-0.639438	2.629642	-8.645786	9.318357	0.173381	-17.737976	1.285160	1.812259	-11.966319	1.330491	-2.022542	-17.140274	4.574639	-0.383663	-11.368617	4.619971	-1.406507	-17.280426	0.147354	0.232371	-11.508769	0.192685	-3.602430	-16.682724	3.436833	-1.963551	-10.911067	3.482165
-1.463795	-12.656830	3.000871	-3.447665	-3.903564	6.795780	-0.303783	0.171173	-0.666623	-0.658809	1.904871	-8.282785	9.685853	0.763526	-17.572934	1.450428	1.822795	-11.675186	1.757857	-1.774288	-17.277559	4.528130	-0.715019	-11.379810	4.835560	-0.741533	-17.236241	0.177072	0.317736	-11.338493	0.484502	-3.279347	-16.940866	3.254774	-2.220078	-11.043117	3.562204
-1.509072	-12.715202	3.103334	-3.489512	-3.963078	6.907401	-0.301759	0.231247	-0.637562	-0.670061	1.093273	-7.960982	9.925489	1.273740	-17.340217	1.695563	1.718393	-11.374836	2.160881	-1.517727	-17.355612	4.560433	-1.073073	-11.390232	5.025751	-0.151027	-17.125817	0.308454	0.293626	-11.160437	0.773772	-2.942493	-17.141213	3.173324	-2.497840	-11.175833	3.638642
-1.591363	-12.756624	3.223673	-3.641823	-3.969582	7.080047	-0.293463	0.287271	-0.610131	-0.677566	0.330800	-7.695405	9.982274	1.778833	-17.033380	1.999181	1.526712	-11.063672	2.546017	-1.212236	-17.400645	4.629509	-1.464357	-11.430938	5.176345	0.453573	-16.952341	0.503481	0.201452	-10.982634	1.050317	-2.537496	-17.319607	3.133809	-2.789617	-11.349900	3.680645
-1.685615	-12.810958	3.332408	-3.811039	-4.018810	7.212912	-0.279537	0.346069	-0.580186	-0.682261	-0.445981	-7.506959	9.944752	2.223088	-16.717493	2.408386	1.330384	-10.805152	2.905681	-0.930243	-17.392669	4.774953	-1.822947	-11.480328	5.272248	1.029112	-16.762869	0.804528	0.136408	-10.850527	1.301823	-2.124219	-17.438045	3.171095	-3.016923	-11.525704	3.668390
-1.745817	-12.864199	3.426137	-3.889662	-4.054762	7.274852	-0.268026	0.403990	-0.552584	-0.677942	-1.273813	-7.382283	9.808970	2.617321	-16.335335	2.889318	1.056142	-10.552626	3.240025	-0.631775	-17.340205	4.994933	-2.192953	-11.557496	5.345640	1.573273	-16.514315	1.192871	0.012094	-10.731606	1.543579	-1.675823	-17.519185	3.298487	-3.237001	-11.736476	3.649194
-1.813188	-12.927395	3.533071	-3.976729	-4.120409	7.384661	-0.250873	0.462481	-0.524033	-0.669749	-2.050381	-7.332417	9.572704	2.898860	-15.987479	3.382053	0.786927	-10.372772	3.503765	-0.397198	-17.267804	5.252019	-2.509131	-11.653097	5.373730	2.010932	-16.283151	1.614524	-0.101001	-10.668445	1.736235	-1.285126	-17.563476	3.484489	-3.397059	-11.948770	3.606200
-1.863292	-13.000564	3.624504	-4.021336	-4.211633	7.434028	-0.235128	0.513825	-0.499868	-0.656377	-2.730040	-7.324683	9.226572	3.121970	-15.521727	3.961530	0.425919	-10.165504	3.756139	-0.167419	-17.115121	5.586651	-2.863469	-11.758897	5.381261	2.423866	-15.943145	2.135316	-0.272184	-10.586922	1.929925	-0.865522	-17.536539	3.760437	-3.561573	-12.180316	3.555047
-1.931676	-13.058228	3.731949	-4.098933	-4.255988	7.528176	-0.214029	0.569694	-0.471903	-0.637924	-3.372070	-7.427665	8.815858	3.240061	-15.095783	4.499581	0.079375	-10.029805	3.911424	-0.000569	-16.951158	5.933424	-3.161255	-11.885179	5.345268	2.725680	-15.632277	2.642813	-0.435006	-10.566299	2.054656	-0.514950	-17.487652	4.076656	-3.675635	-12.421673	3.488500
-1.988197	-13.133658	3.816967	-4.148610	-4.345769	7.569670	-0.192041	0.618066	-0.448932	-0.616096	-3.864134	-7.529517	8.374228	3.260198	-14.751895	4.984637	-0.222969	-9.958636	4.040068	0.079777	-16.809971	6.268869	-3.403390	-12.016712	5.324300	2.909226	-15.375005	3.116871	-0.573941	-10.581746	2.172302	-0.271194	-17.433081	4.401102	-3.754361	-12.639821	3.456533
-2.042667	-13.212324	3.914781	-4.194570	-4.448368	7.622236	-0.174525	0.656314	-0.430492	-0.594533	-4.191256	-7.656997	7.864494	3.197595	-14.315713	5.518155	-0.580064	-9.871575	4.111412	0.104421	-16.589198	6.642225	-3.673239	-12.145061	5.235481	3.047820	-15.032184	3.656909	-0.729840	-10.588046	2.250166	-0.045355	-17.305670	4.780979	-3.823015	-12.861532	3.374236
-2.110554	-13.269912	3.986315	-4.269144	-4.483519	7.609907	-0.153944	0.699378	-0.409650	-0.565118	-4.499066	-7.851121	7.363527	3.085433	-13.928490	6.028412	-0.894864	-9.844781	4.162789	0.093537	-16.388608	7.026595	-3.886761	-12.304900	5.160972	3.128214	-14.724725	4.194242	-0.852084	-10.641016	2.328618	0.136317	-17.184843	5.192425	-3.843981	-13.101134	3.326801
-2.154389	-13.353873	4.078746	-4.276166	-4.589987	7.654192	-0.133851	0.737262	-0.390947	-0.534499	-4.685353	-8.053689	6.868849	2.855459	-13.525611	6.512952	-1.240412	-9.824008	4.163064	-0.027045	-16.154578	7.395961	-4.122916	-12.452975	5.046073	3.097895	-14.391465	4.726469	-0.997977	-10.689862	2.376581	0.215391	-17.020432	5.609478	-3.880480	-13.318829	3.259590
-2.240427	-13.416888	4.149319	-4.393110	-4.636278	7.638839	-0.114503	0.773387	-0.372729	-0.499834	-4.784428	-8.290635	6.380928	2.598131	-13.163351	6.980512	-1.528099	-9.850729	4.151950	-0.171593	-15.939192	7.770031	-4.297822	-12.626570	4.941469	3.034486	-14.087691	5.261445	-1.091744	-10.775068	2.432883	0.264762	-16.863531	6.050964	-3.861467	-13.550909	3.222402
-2.290720	-13.501378	4.238678	-4.415180	-4.735880	7.674871	-0.095800	0.806021	-0.355915	-0.463116	-4.798924	-8.525591	5.927163	2.284285	-12.773672	7.428730	-1.778022	-9.859503	4.111308	-0.372133	-15.681512	8.127238	-4.434439	-12.767343	4.809816	2.918532	-13.744506	5.799248	-1.143775	-10.830337	2.481826	0.262114	-16.652346	6.497755	-3.800192	-13.738177	3.180334
-2.322985	-13.544283	4.319282	-4.391195	-4.723239	7.684866	-0.078520	0.836989	-0.339267	-0.422117	-4.752806	-8.777056	5.499088	1.899823	-12.442279	7.843722	-2.021601	-9.908716	4.074970	-0.646876	-15.464190	8.462093	-4.568299	-12.930627	4.693340	2.718336	-13.444177	6.318521	-1.203088	-10.910614	2.549769	0.171637	-16.466087	6.936892	-3.749787	-13.932524	3.168139
-2.381704	-13.607621	4.414316	-4.431949	-4.765805	7.728096	-0.063538	0.864010	-0.323462	-0.380555	-4.604730	-9.034285	5.098434	1.523097	-12.172010	8.188525	-2.195446	-9.979684	4.021255	-0.924042	-15.289021	8.732357	-4.642586	-13.096695	4.565086	2.506195	-13.190357	6.775553	-1.212348	-10.998031	2.608283	0.059055	-16.307367	7.319385	-3.659488	-14.115041	3.152114
-2.407696	-13.677549	4.488341	-4.385468	-4.826591	7.712435	-0.051690	0.886730	-0.308942	-0.339989	-4.390556	-9.261990	4.742822	1.035978	-11.910688	8.521915	-2.395848	-10.079160	3.953756	-1.302122	-15.122138	8.990833	-4.733948	-13.290610	4.422674	2.186942	-12.934859	7.246629	-1.244883	-11.103331	2.678470	-0.151157	-16.146309	7.715547	-3.582983	-14.314781	3.147388
-2.472605	-13.762957	4.568187	-4.436273	-4.919884	7.716786	-0.039927	0.908800	-0.293046	-0.294301	-4.113094	-9.511831	4.439453	0.561341	-11.649608	8.802994	-2.526678	-10.152778	3.881242	-1.677965	-14.939269	9.207516	-4.765984	-13.442440	4.285764	1.860124	-12.672148	7.677128	-1.227895	-11.175318	2.755376	-0.379182	-15.961809	8.081650	-3.467201	-14.464980	3.159898
-2.504196	-13.810291	4.647909	-4.413107	-4.915382	7.723633	-0.029539	0.927219	-0.278753	-0.248371	-3.815557	-9.714580	4.214563	0.017973	-11.423016	9.037384	-2.667010	-10.280755	3.794665	-2.102035	-14.796827	9.388044	-4.787018	-13.654567	4.145325	1.458590	-12.427693	8.080698	-1.226394	-11.285432	2.837979	-0.661418	-15.801504	8.431359	-3.346401	-14.659244	3.188639
-2.549417	-13.900313	4.728159	-4.410908	-5.012649	7.733359	-0.018160	0.944078	-0.261756	-0.199678	-3.473435	-9.910224	4.075025	-0.541232	-11.237688	9.234122	-2.728904	-10.373243	3.714446	-2.558691	-14.681835	9.494330	-4.746363	-13.817390	3.974654	1.024238	-12.213102	8.460901	-1.163434	-11.348657	2.941225	-0.993221	-15.657250	8.721109	-3.180893	-14.792805	3.201433
-2.564478	-13.954246	4.786458	-4.350008	-5.022021	7.685310	-0.013573	0.957916	-0.245713	-0.147775	-3.074276	-10.113890	3.941037	-1.087442	-11.057977	9.363156	-2.776656	-10.457542	3.637247	-2.997144	-14.567230	9.558552	-4.686358	-13.966795	3.832643	0.577253	-11.996714	8.773612	-1.111961	-11.396280	3.047703	-1.332449	-15.505967	8.969008	-3.021663	-14.905533	3.243099
-2.581018	-13.993621	4.849646	-4.290996	-4.997687	7.653314	-0.007979	0.968217	-0.229734	-0.098557	-2.693586	-10.246931	3.912330	-1.730186	-10.949406	9.490260	-2.822988	-10.536258	3.605101	-3.524925	-14.523217	9.572633	-4.617727	-14.110069	3.687474	0.019682	-11.837102	9.103013	-1.073120	-11.423954	3.217854	-1.775058	-15.410913	9.185386	-2.867859	-14.997765	3.300228
-2.626484	-14.035474	4.924189	-4.304275	-4.979918	7.645347	-0.009645	0.976203	-0.212048	-0.044383	-2.193619	-10.417735	3.911402	-2.373103	-10.872438	9.542497	-2.861223	-10.627728	3.567394	-4.038009	-14.509459	9.529553	-4.526129	-14.264749	3.554450	-0.561874	-11.700911	9.360603	-1.049995	-11.456200	3.385500	-2.226781	-15.337931	9.347659	-2.714901	-15.093221	3.372556
